id,query,category,mode,recall_at_5,recall_at_10,precision_at_5,precision_at_10,mrr,hit_rate_at_5,hit_rate_at_10,required_citation_coverage,forbidden_citation_violation,forbidden_citation_labels,citation_order_violation,citation_order_labels,first_required_rank,average_rank_of_first_required_citation,document_count,graph_expanded_chunks,graph_hit_ratio,direct_vector_hit_ratio,average_graph_depth,top1_citation,top3_citations,top10_citations,top10_chunk_ids
strict_dismissal_dispute_mediation_before_lawsuit,Tranh chấp sa thải có cần hòa giải trước khi kiện không?,procedure_qa,graph_augmented,0.6666666666666666,1.0,1.0,0.6,1.0,True,True,1.0,False,,False,,1,1.0,2,7,1.0,0.0,4.0,"Bộ luật Tố tụng dân sự 2015 - phần liên quan lao động, Điều 32 (Những tranh chấp về lao động thuộc thẩm quyền giải quyết của)","Bộ luật Tố tụng dân sự 2015 - phần liên quan lao động, Điều 32 (Những tranh chấp về lao động thuộc thẩm quyền giải quyết của) || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 1, các điểm a, b, c, d, đ, e || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 2","Bộ luật Tố tụng dân sự 2015 - phần liên quan lao động, Điều 32 (Những tranh chấp về lao động thuộc thẩm quyền giải quyết của) || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 1, các điểm a, b, c, d, đ, e || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 2 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 3 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 4 || Bộ luật Lao động 2019, Điều 179 (Tranh chấp lao động), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 1",BLTTDS_2015_Dieu_32_Intro || 45_2019_QH14_Dieu_188_Khoan_1_Diem_a_b_c_d_dd_e || 45_2019_QH14_Dieu_188_Khoan_2 || 45_2019_QH14_Dieu_188_Khoan_3 || 45_2019_QH14_Dieu_188_Khoan_4 || 45_2019_QH14_Dieu_179_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_190_Khoan_1
strict_employee_unlawful_unilateral_termination,Người lao động đơn phương chấm dứt hợp đồng trái luật thì phải bồi thường gì?,scenario_based_qa,graph_augmented,1.0,1.0,1.0,0.6,1.0,True,True,1.0,False,,False,,1,1.0,1,10,1.0,0.0,4.0,"Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 2","Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 2 || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 3","Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 2 || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 3 || Bộ luật Lao động 2019, Điều 39 (Đơn phương chấm dứt hợp đồng lao động trái pháp luật) || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 2, các điểm a, b, c, d, đ, e, g || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 34 (Các trường hợp chấm dứt hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 48 (Trách nhiệm khi chấm dứt hợp đồng lao động), khoản 1, các điểm a, b, c, d",45_2019_QH14_Dieu_40_Khoan_2 || 45_2019_QH14_Dieu_40_Khoan_1 || 45_2019_QH14_Dieu_40_Khoan_3 || 45_2019_QH14_Dieu_39 || 45_2019_QH14_Dieu_35_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_35_Khoan_2_Diem_a_b_c_d_dd_e_g || 45_2019_QH14_Dieu_41_Khoan_1 || 45_2019_QH14_Dieu_36_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_34_Khoan_1 || 45_2019_QH14_Dieu_48_Khoan_1_Diem_a_b_c_d
strict_structural_change_job_loss_allowance,Công ty thay đổi cơ cấu thì phải trả trợ cấp gì?,scenario_based_qa,graph_augmented,0.6666666666666666,1.0,1.0,1.0,1.0,True,True,1.0,False,,False,,1,1.0,2,6,0.6,0.4,4.0,"Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 1","Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 1 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 3 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 2","Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 1 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 3 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 2 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 4 || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 5 || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 1, các điểm a, b, c || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 2, các điểm a, b || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 3 || Nghị định 145/2020/NĐ-CP, Điều 8 (Trợ cầp thôi việc, trợ cấp mất việc làm), khoản 1, các điểm a, b || Nghị định 145/2020/NĐ-CP, Điều 8 (Trợ cầp thôi việc, trợ cấp mất việc làm), khoản 2",45_2019_QH14_Dieu_47_Khoan_1 || 45_2019_QH14_Dieu_47_Khoan_3 || 45_2019_QH14_Dieu_47_Khoan_2 || 45_2019_QH14_Dieu_47_Khoan_4 || 45_2019_QH14_Dieu_42_Khoan_5 || 45_2019_QH14_Dieu_42_Khoan_1_Diem_a_b_c || 45_2019_QH14_Dieu_42_Khoan_2_Diem_a_b || 45_2019_QH14_Dieu_42_Khoan_3 || ND145_2020_Dieu_8_Khoan_1_Diem_a_b || ND145_2020_Dieu_8_Khoan_2
strict_no_notice_resignation,Khi nào người lao động được nghỉ việc không cần báo trước?,exception_based_qa,graph_augmented,1.0,1.0,0.4,0.2,1.0,True,True,1.0,False,,False,,1,1.0,2,7,0.7,0.3,4.0,"Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 2, các điểm a, b, c, d, đ, e, g","Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 2, các điểm a, b, c, d, đ, e, g || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d || Nghị định 145/2020/NĐ-CP, Điều 7 (Thời hạn báo trước khi đơn phương chấm dứt hợp đồng lao động đối với một số ngành, nghề, công việc đặc thù)","Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 2, các điểm a, b, c, d, đ, e, g || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d || Nghị định 145/2020/NĐ-CP, Điều 7 (Thời hạn báo trước khi đơn phương chấm dứt hợp đồng lao động đối với một số ngành, nghề, công việc đặc thù) || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 1, các điểm c, d, đ, e, g || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 2, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 1, các điểm a, b, c || Bộ luật Lao động 2019, Điều 44 (Phương án sử dụng lao động), khoản 1, các điểm a, b, c, d, đ || Bộ luật Lao động 2019, Điều 46 (Trợ cấp thôi việc), khoản 1",45_2019_QH14_Dieu_35_Khoan_2_Diem_a_b_c_d_dd_e_g || 45_2019_QH14_Dieu_35_Khoan_1_Diem_a_b_c_d || ND145_2020_Dieu_7_Intro || 45_2019_QH14_Dieu_36_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_36_Khoan_3 || 45_2019_QH14_Dieu_36_Khoan_1_Diem_c_d_dd_e_g || 45_2019_QH14_Dieu_36_Khoan_2_Diem_a_b_c_d || 45_2019_QH14_Dieu_42_Khoan_1_Diem_a_b_c || 45_2019_QH14_Dieu_44_Khoan_1_Diem_a_b_c_d_dd || 45_2019_QH14_Dieu_46_Khoan_1
extra_employee_definition,Người lao động được định nghĩa như thế nào theo Bộ luật Lao động 2019?,direct_qa,graph_augmented,1.0,1.0,0.4,0.2,1.0,True,True,1.0,False,,False,,1,1.0,1,1,0.5,0.5,4.0,"Bộ luật Lao động 2019, Điều 3 (Giải thích từ ngữ), khoản 1","Bộ luật Lao động 2019, Điều 3 (Giải thích từ ngữ), khoản 1 || Bộ luật Lao động 2019, Điều 3 (Giải thích từ ngữ)","Bộ luật Lao động 2019, Điều 3 (Giải thích từ ngữ), khoản 1 || Bộ luật Lao động 2019, Điều 3 (Giải thích từ ngữ)",45_2019_QH14_Dieu_3_Khoan_1 || 45_2019_QH14_Dieu_3_Intro
extra_contract_type_comparison,So sánh hợp đồng lao động xác định thời hạn và không xác định thời hạn?,comparison_qa,graph_augmented,1.0,1.0,0.4,0.2,1.0,True,True,1.0,False,,False,,1,1.0,3,3,0.3,0.7,4.0,"Bộ luật Lao động 2019, Điều 20 (Loại hợp đồng lao động), khoản 1, các điểm a, b","Bộ luật Lao động 2019, Điều 20 (Loại hợp đồng lao động), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 1, các điểm a, b, c, d, đ, e, g, h, i, k || Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 2","Bộ luật Lao động 2019, Điều 20 (Loại hợp đồng lao động), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 1, các điểm a, b, c, d, đ, e, g, h, i, k || Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 2 || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động) || Bộ luật Lao động 2019, Điều 20 (Loại hợp đồng lao động), khoản 2, các điểm a, b, c || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 3 || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 2",45_2019_QH14_Dieu_20_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_21_Khoan_1_Diem_a_b_c_d_dd_e_g_h_i_k || 45_2019_QH14_Dieu_21_Khoan_2 || TT10_2020_Dieu_3_Intro || 45_2019_QH14_Dieu_20_Khoan_2_Diem_a_b_c || ND145_2020_Dieu_17_Khoan_2 || ND145_2020_Dieu_17_Khoan_1 || ND145_2020_Dieu_17_Khoan_3 || 45_2019_QH14_Dieu_22_Khoan_1 || 45_2019_QH14_Dieu_22_Khoan_2
extra_employee_unlawful_vs_structural_change,So sánh trách nhiệm khi người lao động đơn phương chấm dứt hợp đồng trái luật với trường hợp công ty thay đổi cơ cấu phải trợ cấp?,comparison_qa,graph_augmented,1.0,1.0,1.0,1.0,1.0,True,True,1.0,False,,False,,1,1.0,1,10,1.0,0.0,4.0,"Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1","Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 5 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 1","Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 5 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 1 || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 2 || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 3 || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 4 || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 1, các điểm a, b, c || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 2, các điểm a, b || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 3 || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 6",45_2019_QH14_Dieu_40_Khoan_1 || 45_2019_QH14_Dieu_42_Khoan_5 || 45_2019_QH14_Dieu_47_Khoan_1 || 45_2019_QH14_Dieu_40_Khoan_2 || 45_2019_QH14_Dieu_40_Khoan_3 || 45_2019_QH14_Dieu_42_Khoan_4 || 45_2019_QH14_Dieu_42_Khoan_1_Diem_a_b_c || 45_2019_QH14_Dieu_42_Khoan_2_Diem_a_b || 45_2019_QH14_Dieu_42_Khoan_3 || 45_2019_QH14_Dieu_42_Khoan_6
extra_minor_worker_multihop_guidance,Người chưa đủ 15 tuổi được làm việc theo Bộ luật Lao động và thông tư nào hướng dẫn điều kiện?,multi_hop_qa,graph_augmented,1.0,1.0,0.4,0.2,1.0,True,True,1.0,False,,False,,1,1.0,2,8,0.8888888888888888,0.1111111111111111,4.0,"Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc)","Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d","Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 146 (Thời giờ làm việc của người chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 1, các điểm a, b, c, d, đ, e, g, h || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 2 || Thông tư 09/2020/TT-BLĐTBXH, Điều 8 (Danh mục công việc nhẹ người từ đủ 13 tuổi đến chưa đủ 15 tuổi được làm) || Thông tư 09/2020/TT-BLĐTBXH, Điều 9 (Danh mục công việc, nơi làm việc gây tổn hại đến sự phát triển thể lực, trí lực, nhân cách của người chưa thành niên), khoản 1 || Thông tư 09/2020/TT-BLĐTBXH, Điều 10 (Danh mục nghề, công việc người từ đủ 15 tuổi đến chưa đủ 18 tuổi có thể được làm thêm giờ, làm việc vào ban đêm)",TT09_2020_Dieu_3_Intro || 45_2019_QH14_Dieu_143_Khoan_1 || 45_2019_QH14_Dieu_145_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_146_Khoan_1 || 45_2019_QH14_Dieu_147_Khoan_1_Diem_a_b_c_d_dd_e_g_h || 45_2019_QH14_Dieu_143_Khoan_2 || TT09_2020_Dieu_8 || TT09_2020_Dieu_9_Khoan_1 || TT09_2020_Dieu_10
extra_retirement_multihop_guidance,Tuổi nghỉ hưu theo BLLĐ Điều 169 được Nghị định 135 hướng dẫn thế nào?,multi_hop_qa,graph_augmented,1.0,1.0,1.0,0.6,1.0,True,True,1.0,False,,False,,1,1.0,2,6,0.6666666666666666,0.3333333333333333,3.8333333333333335,"Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 1","Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 1 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 2 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 5","Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 1 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 2 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 5 || Nghị định 135/2020/NĐ-CP, Điều 4 (Tuổi nghỉ hưu trong điều kiện lao động bình thường) || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 4 || Nghị định 135/2020/NĐ-CP, Điều 5 (Nghỉ hưu ở tuổi thấp hơn tuổi nghỉ hưu trong điều kiện lao động bình thường) || Nghị định 135/2020/NĐ-CP, Điều 6 (Nghỉ hưu ở tuổi cao hơn tuổi nghỉ hưu trong điều kiện lao động bình thường) || Nghị định 135/2020/NĐ-CP, Điều 7 (Quy định chuyển tiếp), khoản 1 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 3",45_2019_QH14_Dieu_169_Khoan_1 || 45_2019_QH14_Dieu_169_Khoan_2 || 45_2019_QH14_Dieu_169_Khoan_5 || ND135_2020_Dieu_4_Intro || 45_2019_QH14_Dieu_169_Khoan_4 || ND135_2020_Dieu_5_Intro || ND135_2020_Dieu_6_Intro || ND135_2020_Dieu_7_Khoan_1 || 45_2019_QH14_Dieu_169_Khoan_3
extra_overtime_exception,Trường hợp nào được làm thêm giờ và giới hạn làm thêm theo tháng là bao nhiêu?,exception_based_qa,graph_augmented,0.5,1.0,1.0,0.6,1.0,True,True,1.0,False,,False,,1,1.0,2,7,1.0,0.0,4.0,"Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 2, các điểm a, b, c","Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 2, các điểm a, b, c || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 3, các điểm a, b, c, d, đ || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 1","Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 2, các điểm a, b, c || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 3, các điểm a, b, c, d, đ || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 1 || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 4 || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 5 || Nghị định 145/2020/NĐ-CP, Điều 60 (Giới hạn số giờ làm thêm) || Nghị định 145/2020/NĐ-CP, Điều 61 (Các trường hợp được tổ chức làm thêm từ trên 200 giờ đến 300 giờ trong một năm)",45_2019_QH14_Dieu_107_Khoan_2_Diem_a_b_c || 45_2019_QH14_Dieu_107_Khoan_3_Diem_a_b_c_d_dd || 45_2019_QH14_Dieu_107_Khoan_1 || 45_2019_QH14_Dieu_107_Khoan_4 || 45_2019_QH14_Dieu_107_Khoan_5 || ND145_2020_Dieu_60_Intro || ND145_2020_Dieu_61_Intro
extra_probation_wage,Thử việc thì tiền lương tối thiểu phải bằng bao nhiêu phần trăm lương của công việc?,scenario_based_qa,graph_augmented,1.0,1.0,0.2,0.1,1.0,True,True,1.0,False,,False,,1,1.0,2,9,0.9,0.1,2.0,"Bộ luật Lao động 2019, Điều 26 (Tiền lương thử việc)","Bộ luật Lao động 2019, Điều 26 (Tiền lương thử việc) || Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 1, các điểm a, b, c || Nghị định 145/2020/NĐ-CP, Điều 55 (Tiền lương làm thêm giờ)","Bộ luật Lao động 2019, Điều 26 (Tiền lương thử việc) || Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 1, các điểm a, b, c || Nghị định 145/2020/NĐ-CP, Điều 55 (Tiền lương làm thêm giờ) || Nghị định 145/2020/NĐ-CP, Điều 57 (Tiền lương làm thêm giờ vào ban đêm) || Nghị định 145/2020/NĐ-CP, Điều 56 (Tiền lương làm việc vào ban đêm) || Bộ luật Lao động 2019, Điều 94 (Nguyên tắc trả lương), khoản 1 || Bộ luật Lao động 2019, Điều 97 (Kỳ hạn trả lương), khoản 1 || Bộ luật Lao động 2019, Điều 105 (Thời giờ làm việc bình thường), khoản 1 || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 1 || Bộ luật Lao động 2019, Điều 95 (Trả lương), khoản 1",45_2019_QH14_Dieu_26 || 45_2019_QH14_Dieu_98_Khoan_1_Diem_a_b_c || ND145_2020_Dieu_55_Intro || ND145_2020_Dieu_57_Intro || ND145_2020_Dieu_56_Intro || 45_2019_QH14_Dieu_94_Khoan_1 || 45_2019_QH14_Dieu_97_Khoan_1 || 45_2019_QH14_Dieu_105_Khoan_1 || 45_2019_QH14_Dieu_107_Khoan_1 || 45_2019_QH14_Dieu_95_Khoan_1
