id,query,category,topic,difficulty,requires_graph,requires_normative_hierarchy,mode,recall_at_5,recall_at_10,precision_at_5,precision_at_10,mrr,hit_rate_at_5,hit_rate_at_10,required_citation_coverage,forbidden_citation_violation,forbidden_citation_labels,citation_order_violation,citation_order_labels,first_required_rank,average_rank_of_first_required_citation,document_count,graph_expanded_chunks,graph_hit_ratio,direct_vector_hit_ratio,average_graph_depth,top1_citation,top3_citations,top10_citations,top10_chunk_ids
prohibited_discipline,Cong ty co duoc phat tien hoac cat luong thay cho ky luat lao dong khong?,exception_based_qa,ky luat lao dong,easy,False,False,graph_augmented,1.0,1.0,0.6,0.3,1.0,True,True,1.0,False,,False,,1,1.0,1,8,0.8,0.2,3.0,"Bộ luật Lao động 2019, Điều 127 (Các hành vi bị nghiêm cấm khi xử lý kỷ luật lao động), khoản 1","Bộ luật Lao động 2019, Điều 127 (Các hành vi bị nghiêm cấm khi xử lý kỷ luật lao động), khoản 1 || Bộ luật Lao động 2019, Điều 127 (Các hành vi bị nghiêm cấm khi xử lý kỷ luật lao động), khoản 2 || Bộ luật Lao động 2019, Điều 127 (Các hành vi bị nghiêm cấm khi xử lý kỷ luật lao động), khoản 3","Bộ luật Lao động 2019, Điều 127 (Các hành vi bị nghiêm cấm khi xử lý kỷ luật lao động), khoản 1 || Bộ luật Lao động 2019, Điều 127 (Các hành vi bị nghiêm cấm khi xử lý kỷ luật lao động), khoản 2 || Bộ luật Lao động 2019, Điều 127 (Các hành vi bị nghiêm cấm khi xử lý kỷ luật lao động), khoản 3 || Bộ luật Lao động 2019, Điều 118 (Nội quy lao động), khoản 1 || Bộ luật Lao động 2019, Điều 123 (Thời hiệu xử lý kỷ luật lao động), khoản 1 || Bộ luật Lao động 2019, Điều 124 (Hình thức xử lý kỷ luật lao động), khoản 1 || Bộ luật Lao động 2019, Điều 128 (Tạm đình chỉ công việc), khoản 1 || Bộ luật Lao động 2019, Điều 129 (Bồi thường thiệt hại), khoản 1 || Bộ luật Lao động 2019, Điều 125 (Áp dụng hình thức xử lý kỷ luật sa thải) || Bộ luật Lao động 2019, Điều 122 (Nguyên tắc, trình tự, thủ tục xử lý kỷ luật lao động), khoản 1, các điểm a, b, c, d",45_2019_QH14_Dieu_127_Khoan_1 || 45_2019_QH14_Dieu_127_Khoan_2 || 45_2019_QH14_Dieu_127_Khoan_3 || 45_2019_QH14_Dieu_118_Khoan_1 || 45_2019_QH14_Dieu_123_Khoan_1 || 45_2019_QH14_Dieu_124_Khoan_1 || 45_2019_QH14_Dieu_128_Khoan_1 || 45_2019_QH14_Dieu_129_Khoan_1 || 45_2019_QH14_Dieu_125_Intro || 45_2019_QH14_Dieu_122_Khoan_1_Diem_a_b_c_d
temporary_suspension,Tam dinh chi cong viec de xu ly ky luat duoc quy dinh the nao?,procedure_qa,ky luat lao dong,medium,False,False,graph_augmented,1.0,1.0,0.2,0.1,0.3333333333333333,True,True,1.0,False,,False,,3,3.0,2,9,0.9,0.1,3.0,"Bộ luật Lao động 2019, Điều 118 (Nội quy lao động), khoản 1","Bộ luật Lao động 2019, Điều 118 (Nội quy lao động), khoản 1 || Bộ luật Lao động 2019, Điều 124 (Hình thức xử lý kỷ luật lao động), khoản 1 || Bộ luật Lao động 2019, Điều 128 (Tạm đình chỉ công việc), khoản 1","Bộ luật Lao động 2019, Điều 118 (Nội quy lao động), khoản 1 || Bộ luật Lao động 2019, Điều 124 (Hình thức xử lý kỷ luật lao động), khoản 1 || Bộ luật Lao động 2019, Điều 128 (Tạm đình chỉ công việc), khoản 1 || Bộ luật Lao động 2019, Điều 125 (Áp dụng hình thức xử lý kỷ luật sa thải) || Bộ luật Lao động 2019, Điều 122 (Nguyên tắc, trình tự, thủ tục xử lý kỷ luật lao động), khoản 1, các điểm a, b, c, d || Nghị định 145/2020/NĐ-CP, Điều 69 (Nội quy lao động) || Bộ luật Lao động 2019, Điều 124 (Hình thức xử lý kỷ luật lao động), khoản 3 || Bộ luật Lao động 2019, Điều 129 (Bồi thường thiệt hại), khoản 1 || Bộ luật Lao động 2019, Điều 123 (Thời hiệu xử lý kỷ luật lao động), khoản 1 || Bộ luật Lao động 2019, Điều 127 (Các hành vi bị nghiêm cấm khi xử lý kỷ luật lao động), khoản 1",45_2019_QH14_Dieu_118_Khoan_1 || 45_2019_QH14_Dieu_124_Khoan_1 || 45_2019_QH14_Dieu_128_Khoan_1 || 45_2019_QH14_Dieu_125_Intro || 45_2019_QH14_Dieu_122_Khoan_1_Diem_a_b_c_d || ND145_2020_Dieu_69_Intro || 45_2019_QH14_Dieu_124_Khoan_3 || 45_2019_QH14_Dieu_129_Khoan_1 || 45_2019_QH14_Dieu_123_Khoan_1 || 45_2019_QH14_Dieu_127_Khoan_1
material_liability,Nguoi lao dong lam hu hong dung cu thiet bi thi boi thuong theo dieu nao?,scenario_based_qa,ky luat lao dong,medium,False,False,graph_augmented,1.0,1.0,0.4,0.2,0.5,True,True,1.0,False,,False,,2,2.0,2,8,0.8,0.2,3.0,"Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1","Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 129 (Bồi thường thiệt hại), khoản 2 || Bộ luật Lao động 2019, Điều 129 (Bồi thường thiệt hại), khoản 1","Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 129 (Bồi thường thiệt hại), khoản 2 || Bộ luật Lao động 2019, Điều 129 (Bồi thường thiệt hại), khoản 1 || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 8 (Trợ cầp thôi việc, trợ cấp mất việc làm), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 7 (Thời hạn báo trước khi đơn phương chấm dứt hợp đồng lao động đối với một số ngành, nghề, công việc đặc thù) || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 1 || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 1, các điểm a, b, c || Bộ luật Lao động 2019, Điều 44 (Phương án sử dụng lao động), khoản 1, các điểm a, b, c, d, đ",45_2019_QH14_Dieu_41_Khoan_1 || 45_2019_QH14_Dieu_129_Khoan_2 || 45_2019_QH14_Dieu_129_Khoan_1 || 45_2019_QH14_Dieu_40_Khoan_1 || ND145_2020_Dieu_8_Khoan_2 || ND145_2020_Dieu_7_Intro || 45_2019_QH14_Dieu_35_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_47_Khoan_1 || 45_2019_QH14_Dieu_42_Khoan_1_Diem_a_b_c || 45_2019_QH14_Dieu_44_Khoan_1_Diem_a_b_c_d_dd
minor_worker_definition,Lao dong chua thanh nien la nguoi lao dong duoi bao nhieu tuoi?,definition_qa,lao dong chua thanh nien,easy,False,False,graph_augmented,1.0,1.0,0.2,0.2,0.5,True,True,1.0,False,,False,,2,2.0,2,8,0.8888888888888888,0.1111111111111111,2.0,"Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc)","Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d","Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 146 (Thời giờ làm việc của người chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 1, các điểm a, b, c, d, đ, e, g, h || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 2 || Thông tư 09/2020/TT-BLĐTBXH, Điều 9 (Danh mục công việc, nơi làm việc gây tổn hại đến sự phát triển thể lực, trí lực, nhân cách của người chưa thành niên), khoản 1 || Thông tư 09/2020/TT-BLĐTBXH, Điều 8 (Danh mục công việc nhẹ người từ đủ 13 tuổi đến chưa đủ 15 tuổi được làm) || Thông tư 09/2020/TT-BLĐTBXH, Điều 10 (Danh mục nghề, công việc người từ đủ 15 tuổi đến chưa đủ 18 tuổi có thể được làm thêm giờ, làm việc vào ban đêm)",TT09_2020_Dieu_3_Intro || 45_2019_QH14_Dieu_143_Khoan_1 || 45_2019_QH14_Dieu_145_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_146_Khoan_1 || 45_2019_QH14_Dieu_147_Khoan_1_Diem_a_b_c_d_dd_e_g_h || 45_2019_QH14_Dieu_143_Khoan_2 || TT09_2020_Dieu_9_Khoan_1 || TT09_2020_Dieu_8 || TT09_2020_Dieu_10
minor_worker_14,Nguoi 14 tuoi co duoc lam viec khong?,direct_qa,nguoi chua du 15 tuoi,hard,True,True,graph_augmented,1.0,1.0,0.8,0.5,1.0,True,True,1.0,False,,False,,1,1.0,2,8,0.8888888888888888,0.1111111111111111,2.0,"Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc)","Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d","Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 146 (Thời giờ làm việc của người chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 1, các điểm a, b, c, d, đ, e, g, h || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 2 || Thông tư 09/2020/TT-BLĐTBXH, Điều 9 (Danh mục công việc, nơi làm việc gây tổn hại đến sự phát triển thể lực, trí lực, nhân cách của người chưa thành niên), khoản 1 || Thông tư 09/2020/TT-BLĐTBXH, Điều 8 (Danh mục công việc nhẹ người từ đủ 13 tuổi đến chưa đủ 15 tuổi được làm) || Thông tư 09/2020/TT-BLĐTBXH, Điều 10 (Danh mục nghề, công việc người từ đủ 15 tuổi đến chưa đủ 18 tuổi có thể được làm thêm giờ, làm việc vào ban đêm)",TT09_2020_Dieu_3_Intro || 45_2019_QH14_Dieu_143_Khoan_1 || 45_2019_QH14_Dieu_145_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_146_Khoan_1 || 45_2019_QH14_Dieu_147_Khoan_1_Diem_a_b_c_d_dd_e_g_h || 45_2019_QH14_Dieu_143_Khoan_2 || TT09_2020_Dieu_9_Khoan_1 || TT09_2020_Dieu_8 || TT09_2020_Dieu_10
under15_conditions,Nguoi chua du 15 tuoi lam viec can dieu kien gi?,procedure_qa,nguoi chua du 15 tuoi,hard,True,True,graph_augmented,1.0,1.0,0.6,0.3,1.0,True,True,1.0,False,,False,,1,1.0,2,8,0.8888888888888888,0.1111111111111111,2.0,"Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc)","Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d","Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 146 (Thời giờ làm việc của người chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 1, các điểm a, b, c, d, đ, e, g, h || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 2 || Thông tư 09/2020/TT-BLĐTBXH, Điều 9 (Danh mục công việc, nơi làm việc gây tổn hại đến sự phát triển thể lực, trí lực, nhân cách của người chưa thành niên), khoản 1 || Thông tư 09/2020/TT-BLĐTBXH, Điều 8 (Danh mục công việc nhẹ người từ đủ 13 tuổi đến chưa đủ 15 tuổi được làm) || Thông tư 09/2020/TT-BLĐTBXH, Điều 10 (Danh mục nghề, công việc người từ đủ 15 tuổi đến chưa đủ 18 tuổi có thể được làm thêm giờ, làm việc vào ban đêm)",TT09_2020_Dieu_3_Intro || 45_2019_QH14_Dieu_143_Khoan_1 || 45_2019_QH14_Dieu_145_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_146_Khoan_1 || 45_2019_QH14_Dieu_147_Khoan_1_Diem_a_b_c_d_dd_e_g_h || 45_2019_QH14_Dieu_143_Khoan_2 || TT09_2020_Dieu_9_Khoan_1 || TT09_2020_Dieu_8 || TT09_2020_Dieu_10
under15_working_time,Thoi gio lam viec cua nguoi chua du 15 tuoi bi gioi han the nao?,direct_qa,nguoi chua du 15 tuoi,medium,False,False,graph_augmented,1.0,1.0,0.2,0.1,0.25,True,True,1.0,False,,False,,4,4.0,2,8,0.8888888888888888,0.1111111111111111,2.0,"Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc)","Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d","Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 146 (Thời giờ làm việc của người chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 1, các điểm a, b, c, d, đ, e, g, h || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 2 || Thông tư 09/2020/TT-BLĐTBXH, Điều 9 (Danh mục công việc, nơi làm việc gây tổn hại đến sự phát triển thể lực, trí lực, nhân cách của người chưa thành niên), khoản 1 || Thông tư 09/2020/TT-BLĐTBXH, Điều 8 (Danh mục công việc nhẹ người từ đủ 13 tuổi đến chưa đủ 15 tuổi được làm) || Thông tư 09/2020/TT-BLĐTBXH, Điều 10 (Danh mục nghề, công việc người từ đủ 15 tuổi đến chưa đủ 18 tuổi có thể được làm thêm giờ, làm việc vào ban đêm)",TT09_2020_Dieu_3_Intro || 45_2019_QH14_Dieu_143_Khoan_1 || 45_2019_QH14_Dieu_145_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_146_Khoan_1 || 45_2019_QH14_Dieu_147_Khoan_1_Diem_a_b_c_d_dd_e_g_h || 45_2019_QH14_Dieu_143_Khoan_2 || TT09_2020_Dieu_9_Khoan_1 || TT09_2020_Dieu_8 || TT09_2020_Dieu_10
minor_prohibited_jobs,Nguoi chua thanh nien khong duoc lam nhung cong viec nao?,exception_based_qa,lao dong chua thanh nien,hard,True,True,graph_augmented,1.0,1.0,1.0,0.6,1.0,True,True,1.0,False,,False,,1,1.0,2,9,1.0,0.0,2.0,"Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 1, các điểm a, b, c, d, đ, e, g, h","Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 1, các điểm a, b, c, d, đ, e, g, h || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 2, các điểm a, b, c, d, đ || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 3","Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 1, các điểm a, b, c, d, đ, e, g, h || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 2, các điểm a, b, c, d, đ || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 3 || Thông tư 09/2020/TT-BLĐTBXH, Điều 9 (Danh mục công việc, nơi làm việc gây tổn hại đến sự phát triển thể lực, trí lực, nhân cách của người chưa thành niên), khoản 1 || Thông tư 09/2020/TT-BLĐTBXH, Điều 9 (Danh mục công việc, nơi làm việc gây tổn hại đến sự phát triển thể lực, trí lực, nhân cách của người chưa thành niên), khoản 2 || Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 146 (Thời giờ làm việc của người chưa thành niên), khoản 1",45_2019_QH14_Dieu_147_Khoan_1_Diem_a_b_c_d_dd_e_g_h || 45_2019_QH14_Dieu_147_Khoan_2_Diem_a_b_c_d_dd || 45_2019_QH14_Dieu_147_Khoan_3 || TT09_2020_Dieu_9_Khoan_1 || TT09_2020_Dieu_9_Khoan_2 || TT09_2020_Dieu_3_Intro || 45_2019_QH14_Dieu_143_Khoan_1 || 45_2019_QH14_Dieu_145_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_146_Khoan_1
female_maternity_protection,Cong ty co duoc sa thai hoac don phuong cham dut hop dong voi lao dong nu mang thai khong?,exception_based_qa,lao dong nu,medium,False,False,graph_augmented,1.0,1.0,0.8,0.4,1.0,True,True,1.0,False,,False,,1,1.0,1,8,0.8,0.2,2.0,"Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 3","Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 3 || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 2","Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 3 || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 2 || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 4 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 2 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 3 || Bộ luật Lao động 2019, Điều 39 (Đơn phương chấm dứt hợp đồng lao động trái pháp luật) || Bộ luật Lao động 2019, Điều 140 (Bảo đảm việc làm cho lao động nghỉ thai sản) || Bộ luật Lao động 2019, Điều 138 (Quyền đơn phương chấm dứt, tạm hoãn hợp đồng lao động của lao động nữ mang thai), khoản 1",45_2019_QH14_Dieu_137_Khoan_3 || 45_2019_QH14_Dieu_137_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_137_Khoan_2 || 45_2019_QH14_Dieu_137_Khoan_4 || 45_2019_QH14_Dieu_41_Khoan_1 || 45_2019_QH14_Dieu_41_Khoan_2 || 45_2019_QH14_Dieu_41_Khoan_3 || 45_2019_QH14_Dieu_39 || 45_2019_QH14_Dieu_140 || 45_2019_QH14_Dieu_138_Khoan_1
pregnant_worker_resignation,Lao dong nu mang thai co quyen don phuong cham dut hoac tam hoan hop dong khi cong viec anh huong thai nhi khong?,exception_based_qa,lao dong nu,medium,False,False,graph_augmented,1.0,1.0,0.2,0.2,0.2,True,True,1.0,False,,False,,5,5.0,1,4,0.4,0.6,2.0,"Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 1, các điểm a, b","Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 2 || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 3","Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 2 || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 3 || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 4 || Bộ luật Lao động 2019, Điều 138 (Quyền đơn phương chấm dứt, tạm hoãn hợp đồng lao động của lao động nữ mang thai), khoản 1 || Bộ luật Lao động 2019, Điều 140 (Bảo đảm việc làm cho lao động nghỉ thai sản) || Bộ luật Lao động 2019, Điều 138 (Quyền đơn phương chấm dứt, tạm hoãn hợp đồng lao động của lao động nữ mang thai), khoản 2 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 5 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 2 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 3",45_2019_QH14_Dieu_137_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_137_Khoan_2 || 45_2019_QH14_Dieu_137_Khoan_3 || 45_2019_QH14_Dieu_137_Khoan_4 || 45_2019_QH14_Dieu_138_Khoan_1 || 45_2019_QH14_Dieu_140 || 45_2019_QH14_Dieu_138_Khoan_2 || 45_2019_QH14_Dieu_139_Khoan_5 || 45_2019_QH14_Dieu_139_Khoan_2 || 45_2019_QH14_Dieu_139_Khoan_3
maternity_leave,Lao dong nu sinh con duoc nghi thai san bao lau theo Bo luat Lao dong?,direct_qa,lao dong nu,medium,False,False,graph_augmented,1.0,1.0,1.0,0.5,1.0,True,True,1.0,False,,False,,1,1.0,1,4,0.4,0.6,2.0,"Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 1","Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 1 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 4 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 2","Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 1 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 4 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 2 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 3 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 5 || Bộ luật Lao động 2019, Điều 140 (Bảo đảm việc làm cho lao động nghỉ thai sản) || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 3 || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 2 || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 4",45_2019_QH14_Dieu_139_Khoan_1 || 45_2019_QH14_Dieu_139_Khoan_4 || 45_2019_QH14_Dieu_139_Khoan_2 || 45_2019_QH14_Dieu_139_Khoan_3 || 45_2019_QH14_Dieu_139_Khoan_5 || 45_2019_QH14_Dieu_140 || 45_2019_QH14_Dieu_137_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_137_Khoan_3 || 45_2019_QH14_Dieu_137_Khoan_2 || 45_2019_QH14_Dieu_137_Khoan_4
