id,category,topic,difficulty,requires_graph,requires_normative_hierarchy,query,end_to_end_passed,retrieval_passed,answer_passed,citation_grounding_passed,answer_faithfulness_passed,final_quality_score,answer_completeness_score,required_citation_coverage,required_citations_found,missing_required_citations,forbidden_citation_violations,retrieval_source_distribution,graph_expansion_used,graph_depth,graph_edge_types,citation_validation_passed,quality_validation_passed,unsupported_article_numbers,unretrieved_citations,low_information_quotes_count,legal_claim_citation_coverage,no_article_title_only_answer,insufficient_context_handled,failure_reasons,top3_citations
robust_multihop_sexual_harassment_rules,multi_hop_qa,noi quy lao dong va quay roi tinh duc,hard,True,True,"Noi quy cong ty ve phong chong quay roi tinh duc phai ghi nhung gi, can doc Dieu 118 hay nghi dinh huong dan nao?",False,False,True,True,True,77.5,1.0,0.3333333333333333,ND145 Dieu 69,BLLD Dieu 118 khoan 2 diem d || ND145 Dieu 85,,"{""hybrid"": 4, ""vector"": 1, ""graph"": 5}",True,3,{},True,True,,,0,True,True,True,retrieval_missing_required_context,"Bộ luật Lao động 2019, Điều 118 (Nội quy lao động), khoản 1 || Bộ luật Lao động 2019, Điều 118 (Nội quy lao động), khoản 5 || Bộ luật Lao động 2019, Điều 124 (Hình thức xử lý kỷ luật lao động), khoản 1"
robust_multihop_discipline_procedure_nd145,multi_hop_qa,xu ly ky luat lao dong,hard,True,True,"Khi xu ly ky luat nhan vien, cong ty phai chung minh loi va lam theo thu tuc chi tiet o dau?",False,False,True,True,True,83.12,1.0,0.5,BLLD Dieu 122 khoan 1,ND145 Dieu 70,,"{""hybrid"": 5, ""vector"": 3, ""graph"": 2}",True,3,{},True,True,,,0,True,True,True,retrieval_missing_required_context,"Bộ luật Lao động 2019, Điều 118 (Nội quy lao động), khoản 1 || Bộ luật Lao động 2019, Điều 122 (Nguyên tắc, trình tự, thủ tục xử lý kỷ luật lao động), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 124 (Hình thức xử lý kỷ luật lao động), khoản 1"
robust_multihop_domestic_worker_contract_notice,multi_hop_qa,lao dong giup viec gia dinh,hard,True,True,Thue nguoi giup viec gia dinh thi hop dong co phai bang van ban va co can thong bao cho xa phuong khong?,False,False,True,True,True,66.25,1.0,0.0,,BLLD Dieu 162 khoan 1 || ND145 Dieu 89 khoan 1 diem a || ND145 Dieu 90 khoan 2,,"{""graph"": 2, ""vector"": 8}",True,2,{},True,True,,,0,True,True,True,retrieval_missing_required_context,"Bộ luật Lao động 2019, Điều 14 (Hình thức hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 14 (Hình thức hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 45 (Thông báo chấm dứt hợp đồng lao động), khoản 1"
robust_multihop_reproductive_bad_work_list,multi_hop_qa,danh muc cong viec anh huong sinh san va nuoi con,hard,True,True,"Cong viec co anh huong xau toi sinh san va nuoi con thi danh muc nam o dau, nguoi lao dong can duoc thong tin gi?",False,False,True,True,True,77.5,1.0,0.3333333333333333,TT10 Dieu 10,BLLD Dieu 142 || TT10 phu luc danh muc nghe cong viec anh huong sinh san nuoi con,,"{""vector"": 10}",False,0,{},True,True,,,0,True,True,True,retrieval_missing_required_context,"Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 5 || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Bộ luật Lao động 2019, Điều 54 (Doanh nghiệp cho thuê lại lao động), khoản 2"
robust_appendix_retirement_male_1964_10,calculation_or_table_lookup,bang tuoi nghi huu dieu kien binh thuong,hard,True,True,Lao dong nam sinh thang 10/1964 nghi huu theo lo trinh binh thuong khi nao?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 169 || ND135 Dieu 4 || ND135 Phu luc I bang nam nhom 02,,,"{""graph"": 3, ""hybrid"": 6, ""vector"": 1}",True,4,"{""SOURCE_OF"": 4, ""HAS_SOURCE_CHUNK"": 4}",True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 1 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 2 || Nghị định 135/2020/NĐ-CP, Điều 4 (Tuổi nghỉ hưu trong điều kiện lao động bình thường)"
robust_appendix_early_retirement_female_1974_05,calculation_or_table_lookup,bang tuoi nghi huu thap nhat,hard,True,True,Lao dong nu sinh thang 5/1974 neu thuoc dien nghi huu som thi tuoi nghi huu thap nhat trong bang la bao nhieu?,False,False,True,True,True,88.75,1.0,0.6666666666666666,BLLD Dieu 169 || ND135 Dieu 5,ND135 Phu luc II bang nu nhom 02,,"{""vector"": 1, ""hybrid"": 7}",True,2,{},True,True,,,0,True,True,True,retrieval_missing_required_context,"Nghị định 135/2020/NĐ-CP, Điều 5 (Nghỉ hưu ở tuổi thấp hơn tuổi nghỉ hưu trong điều kiện lao động bình thường) || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 2 || Nghị định 135/2020/NĐ-CP, Điều 5 (Nghỉ hưu ở tuổi thấp hơn tuổi nghỉ hưu trong điều kiện lao động bình thường), khoản 1, các điểm a, b, c"
robust_appendix_minor_light_work_bamboo_craft,calculation_or_table_lookup,danh muc cong viec nhe cho nguoi 13 den duoi 15 tuoi,hard,True,True,"Nguoi 14 tuoi co duoc lam viec dan lat do thu cong tu tre, nua, coi khong?",False,False,True,True,True,88.75,1.0,0.6666666666666666,BLLD Dieu 145 || TT09 Dieu 8,TT09 Phu luc II danh muc cong viec nhe,,"{""hybrid"": 6, ""vector"": 1, ""graph"": 2}",True,2,{},True,True,,,0,True,True,True,retrieval_missing_required_context,"Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d"
robust_appendix_minor_night_work_packaging,calculation_or_table_lookup,danh muc nguoi 15 den duoi 18 tuoi duoc lam them lam dem,hard,True,True,"Nguoi 16 tuoi co the lam them gio hoac lam dem voi cong viec goi nem, goi keo, goi banh khong?",False,False,True,True,True,66.25,1.0,0.0,,BLLD Dieu 146 || TT09 Dieu 10 || TT09 Phu luc V danh muc lam them lam dem,,"{""hybrid"": 5, ""graph"": 5}",True,3,{},True,True,,,0,True,True,True,retrieval_missing_required_context,"Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 1, các điểm a, b, c || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 1 || Bộ luật Lao động 2019, Điều 105 (Thời giờ làm việc bình thường), khoản 1"
robust_appendix_domestic_worker_contract_template,calculation_or_table_lookup,mau hop dong lao dong giup viec gia dinh,hard,True,True,Mau hop dong lao dong giup viec gia dinh nam o phu luc nao cua Nghi dinh 145?,False,False,False,True,False,52.5,1.0,0.0,,BLLD Dieu 162 || ND145 Dieu 89 khoan 1 diem c || ND145 Mau so 01/PLV hop dong lao dong giup viec gia dinh,,"{""graph"": 3, ""vector"": 6}",True,4,{},True,False,,,1,True,True,True,retrieval_missing_required_context || low_information_answer,"Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 1, các điểm a, b, c, d, đ, e, g, h, i, k || Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 2"
robust_hn_night_hours_not_night_pay,hard_negative_citation_qa,gio lam viec ban dem khong phai tien luong ban dem,medium,False,False,"Toi chi muon biet gio nao duoc tinh la lam viec ban dem, khong hoi cach tinh tien luong dem.",True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 106,,,"{""graph"": 6, ""vector"": 4}",True,2,{},True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 106 (Giờ làm việc ban đêm) || Bộ luật Lao động 2019, Điều 111 (Nghỉ hằng tuần), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 55 (Tiền lương làm thêm giờ)"
robust_hn_overtime_holiday_pay_not_limits,hard_negative_citation_qa,tien luong lam them ngay le khong phai gioi han lam them,hard,True,True,"Lam them vao ngay le thi it nhat duoc tra bao nhieu phan tram, dung nham voi gioi han lam them.",False,False,True,True,True,55.0,1.0,0.0,,BLLD Dieu 98 khoan 1 diem c || ND145 Dieu 55,BLLD Dieu 107 lam them gio,"{""graph"": 7}",True,2,{},True,True,,,0,True,True,True,retrieval_missing_required_context || retrieval_over_expansion,"Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 2, các điểm a, b, c || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 3, các điểm a, b, c, d, đ || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 1"
robust_hn_severance_not_job_loss,hard_negative_citation_qa,phan biet tro cap thoi viec va tro cap mat viec,hard,True,True,Nhan vien tu nghi dung bao truoc sau hon 2 nam lam viec thi neu co tro cap thi la tro cap thoi viec hay tro cap mat viec?,False,False,True,True,True,88.75,1.0,1.0,BLLD Dieu 46 || ND145 Dieu 8,,BLLD Dieu 47 tro cap mat viec lam,"{""hybrid"": 4, ""graph"": 2, ""vector"": 4}",True,3,{},True,True,,,0,True,True,True,retrieval_over_expansion,"Bộ luật Lao động 2019, Điều 46 (Trợ cấp thôi việc), khoản 1 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 8 (Trợ cầp thôi việc, trợ cấp mất việc làm), khoản 2"
robust_hn_no_notice_resignation_not_employer,hard_negative_citation_qa,nguoi lao dong nghi khong bao truoc khong nham voi quyen cua nguoi su dung lao dong,medium,False,False,"Cong ty khong tra luong dung han, toi co duoc nghi ngay khong hay phai bao truoc?",False,False,True,True,True,88.75,1.0,1.0,BLLD Dieu 35 khoan 2,,BLLD Dieu 36 quyen don phuong cua nguoi su dung lao dong || BLLD Dieu 37 truong hop nguoi su dung lao dong khong duoc don phuong,"{""hybrid"": 2, ""vector"": 8}",True,2,{},True,True,,,0,True,True,True,retrieval_over_expansion,"Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 2, các điểm a, b, c, d, đ, e, g || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 1"
robust_hn_business_secret_agreement_not_contract_content,hard_negative_citation_qa,bao ve bi mat kinh doanh bi mat cong nghe,hard,True,False,"Thoa thuan bao ve bi mat kinh doanh nen ghi nhung noi dung gi, dung nham voi noi dung hop dong lao dong chung.",False,False,True,True,True,55.0,1.0,0.0,,TT10 Dieu 4,BLLD Dieu 21 noi dung hop dong lao dong chung || TT10 Dieu 3 noi dung chu yeu hop dong lao dong,"{""hybrid"": 4, ""vector"": 1}",True,2,{},True,True,,,0,True,True,True,retrieval_missing_required_context || retrieval_over_expansion,"Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 1, các điểm a, b, c, d, đ, e, g, h, i, k || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động), khoản 1, điểm a || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động), khoản 1, các điểm b, c"
robust_dispute_unlawful_termination_court,labor_dispute_procedure_qa,tranh chap don phuong cham dut hop dong trai phap luat,hard,True,True,"Cong ty don phuong cho toi nghi trai luat, toi kien doi nhan lai va boi thuong thi can can cu luat lao dong va BLTTDS nao?",False,False,False,True,True,72.88,0.5,0.4,BLLD Dieu 39 || BLLD Dieu 41,BLLD Dieu 188 || BLTTDS Dieu 32 khoan 1 diem a || BLTTDS Dieu 40 khoan 1 diem d,,"{""hybrid"": 4, ""vector"": 6}",True,2,{},True,False,,,0,True,False,True,retrieval_missing_required_context || answer_missing_required_rule || low_information_answer,"Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 3 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 2"
robust_dispute_salary_deduction_court_choice,labor_dispute_procedure_qa,tranh chap tien luong va tham quyen toa an,hard,True,True,"Cong ty khau tru luong qua muc, toi muon kien thi tranh chap tien luong nay co thuoc Toa an va toi co the chon Toa noi toi cu tru hoac lam viec khong?",False,False,True,True,True,83.12,1.0,0.5,BLLD Dieu 188 || BLTTDS Dieu 32,BLLD Dieu 102 || BLTTDS Dieu 40 khoan 1 diem d,,"{""graph"": 2, ""hybrid"": 4, ""vector"": 3}",True,2,{},True,True,,,0,True,True,True,retrieval_missing_required_context,"Bộ luật Tố tụng dân sự 2015 - phần liên quan lao động, Điều 32 (Những tranh chấp về lao động thuộc thẩm quyền giải quyết của) || Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 2 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 1, các điểm a, b, c, d, đ, e"
robust_dispute_job_loss_allowance_no_mediation,labor_dispute_procedure_qa,tranh chap tro cap mat viec lam,hard,True,True,"Bi cat giam nhan su do thay doi co cau ma cong ty khong tra tro cap mat viec, toi co can hoa giai truoc khi kien khong?",False,False,True,True,True,91.56,1.0,0.75,BLLD Dieu 42 || BLLD Dieu 47 || BLLD Dieu 188,BLTTDS Dieu 32 khoan 1 diem b,,"{""hybrid"": 4, ""vector"": 4, ""graph"": 2}",True,2,{},True,True,,,0,True,True,True,retrieval_missing_required_context,"Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 1 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 3 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 2"
robust_dispute_domestic_worker_no_mediation,labor_dispute_procedure_qa,tranh chap nguoi giup viec gia dinh,hard,True,True,Nguoi giup viec gia dinh bi chu nha cham dut hop dong va no luong thi tranh chap nay co can hoa giai truoc khi ra Toa khong?,False,False,True,True,True,77.5,1.0,0.3333333333333333,BLLD Dieu 188,BLLD Dieu 162 || BLTTDS Dieu 32 khoan 1 diem c,,"{""hybrid"": 3, ""vector"": 7}",True,4,{},True,True,,,0,True,True,True,retrieval_missing_required_context,"Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 1, các điểm a, b, c, d, đ, e || Bộ luật Lao động 2019, Điều 179 (Tranh chấp lao động), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 1"
robust_dispute_collective_agreement_invalid_request,labor_dispute_procedure_qa,yeu cau tuyen bo thoa uoc lao dong tap the vo hieu,hard,True,True,Muon yeu cau tuyen bo thoa uoc lao dong tap the vo hieu thi can can cu Bo luat Lao dong va BLTTDS dieu nao?,False,False,True,True,True,66.25,1.0,0.0,,BLLD Dieu 86 || BLLD Dieu 87 || BLTTDS Dieu 33 khoan 1 || BLTTDS Dieu 35 khoan 2 diem d,,"{""hybrid"": 3, ""vector"": 1, ""graph"": 6}",True,3,{},True,True,,,0,True,True,True,retrieval_missing_required_context,"Bộ luật Lao động 2019, Điều 34 (Các trường hợp chấm dứt hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 34 (Các trường hợp chấm dứt hợp đồng lao động), khoản 10"
