mode,id,query,category,topic,recall_at_10,required_citation_coverage,forbidden_citation_violation,retrieval_passed,missing_required_citations,forbidden_citation_violations,top10_citations,top10_chunk_ids
graph_augmented,compare_overtime_conditions_vs_pay,Phan biet dieu kien lam them gio voi tien luong lam them gio.,comparison_qa,lam them gio,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 2, các điểm a, b, c || Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 1, các điểm a, b, c || Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 2 || Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 3 || Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 4 || Nghị định 145/2020/NĐ-CP, Điều 55 (Tiền lương làm thêm giờ), khoản 1, điểm a || Nghị định 145/2020/NĐ-CP, Điều 55 (Tiền lương làm thêm giờ) || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 4",45_2019_QH14_Dieu_107_Khoan_2_Diem_a_b_c || 45_2019_QH14_Dieu_98_Khoan_1_Diem_a_b_c || 45_2019_QH14_Dieu_98_Khoan_2 || 45_2019_QH14_Dieu_98_Khoan_3 || 45_2019_QH14_Dieu_98_Khoan_4 || ND145_2020_Dieu_55_Khoan_1_Diem_a || ND145_2020_Dieu_55_Intro || 45_2019_QH14_Dieu_107_Khoan_4
graph_augmented,guidance_minor_worker,Nguoi 14 tuoi duoc lam viec trong dieu kien nao va van ban nao huong dan chi tiet?,document_guidance_qa,nguoi chua du 15 tuoi,1.0,1.0,False,True,,,"Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 146 (Thời giờ làm việc của người chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 1, các điểm a, b, c, d, đ, e, g, h || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 2 || Thông tư 09/2020/TT-BLĐTBXH, Điều 8 (Danh mục công việc nhẹ người từ đủ 13 tuổi đến chưa đủ 15 tuổi được làm) || Thông tư 09/2020/TT-BLĐTBXH, Điều 9 (Danh mục công việc, nơi làm việc gây tổn hại đến sự phát triển thể lực, trí lực, nhân cách của người chưa thành niên), khoản 1 || Thông tư 09/2020/TT-BLĐTBXH, Điều 10 (Danh mục nghề, công việc người từ đủ 15 tuổi đến chưa đủ 18 tuổi có thể được làm thêm giờ, làm việc vào ban đêm)",TT09_2020_Dieu_3_Intro || 45_2019_QH14_Dieu_143_Khoan_1 || 45_2019_QH14_Dieu_145_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_146_Khoan_1 || 45_2019_QH14_Dieu_147_Khoan_1_Diem_a_b_c_d_dd_e_g_h || 45_2019_QH14_Dieu_143_Khoan_2 || TT09_2020_Dieu_8 || TT09_2020_Dieu_9_Khoan_1 || TT09_2020_Dieu_10
graph_augmented,guidance_contract_content,Hop dong lao dong can noi dung gi va thong tu nao huong dan chi tiet?,document_guidance_qa,noi dung hop dong lao dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 1, các điểm a, b, c, d, đ, e, g, h, i, k || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động) || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động), khoản 1, điểm a || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động), khoản 1, các điểm b, c || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động), khoản 2, các điểm a, b, c",45_2019_QH14_Dieu_21_Khoan_1_Diem_a_b_c_d_dd_e_g_h_i_k || TT10_2020_Dieu_3_Intro || TT10_2020_Dieu_3_Khoan_1_Diem_a || TT10_2020_Dieu_3_Khoan_1_Diem_b_c || TT10_2020_Dieu_3_Khoan_2_Diem_a_b_c
graph_augmented,guidance_retirement_2026,Nu nghi huu nam 2026 thi can cu luat va nghi dinh nao?,document_guidance_qa,tuoi nghi huu,1.0,1.0,False,True,,,"Nghị định 135/2020/NĐ-CP, PHỤ LỤC I. LỘ TRÌNH TUỔI NGHỈ HƯU TRONG ĐIỀU KIỆN LAO ĐỘNG BÌNH THƯỜNG GẮN VỚI THÁNG, NĂM SINH TƯƠNG ỨNG. Lao động nữ || Nghị định 135/2020/NĐ-CP, PHỤ LỤC I. LỘ TRÌNH TUỔI NGHỈ HƯU TRONG ĐIỀU KIỆN LAO ĐỘNG BÌNH THƯỜNG GẮN VỚI THÁNG, NĂM SINH TƯƠNG ỨNG. Lao động nữ || Nghị định 135/2020/NĐ-CP, Điều 4 (Tuổi nghỉ hưu trong điều kiện lao động bình thường) || Nghị định 135/2020/NĐ-CP, Điều 4 (Tuổi nghỉ hưu trong điều kiện lao động bình thường), khoản 1 || Nghị định 135/2020/NĐ-CP, Điều 4 (Tuổi nghỉ hưu trong điều kiện lao động bình thường), khoản 2 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 1 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 2 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 3 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 4 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 5",ND135_2020_Phu_Luc_I_Bang_Nu_Nhom_02 || ND135_2020_Phu_Luc_I_Bang_Nu_Nhom_03 || ND135_2020_Dieu_4_Intro || ND135_2020_Dieu_4_Khoan_1 || ND135_2020_Dieu_4_Khoan_2 || 45_2019_QH14_Dieu_169_Khoan_1 || 45_2019_QH14_Dieu_169_Khoan_2 || 45_2019_QH14_Dieu_169_Khoan_3 || 45_2019_QH14_Dieu_169_Khoan_4 || 45_2019_QH14_Dieu_169_Khoan_5
graph_augmented,guidance_structural_allowance,Cong ty thay doi co cau phai tra tro cap gi va cach tinh theo van ban nao?,document_guidance_qa,thay doi co cau cong nghe,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 1 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 3 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 2 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 4 || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 5 || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 4 || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 6 || Nghị định 145/2020/NĐ-CP, Điều 8 (Trợ cầp thôi việc, trợ cấp mất việc làm), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 8 (Trợ cầp thôi việc, trợ cấp mất việc làm), khoản 3, điểm a || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 1, các điểm a, b, c",45_2019_QH14_Dieu_47_Khoan_1 || 45_2019_QH14_Dieu_47_Khoan_3 || 45_2019_QH14_Dieu_47_Khoan_2 || 45_2019_QH14_Dieu_47_Khoan_4 || 45_2019_QH14_Dieu_42_Khoan_5 || 45_2019_QH14_Dieu_42_Khoan_4 || 45_2019_QH14_Dieu_42_Khoan_6 || ND145_2020_Dieu_8_Khoan_2 || ND145_2020_Dieu_8_Khoan_3_Diem_a || 45_2019_QH14_Dieu_42_Khoan_1_Diem_a_b_c
graph_augmented,guidance_dismissal_dispute,Tranh chap sa thai co can hoa giai truoc khi kien khong va Toa an co tham quyen khong?,document_guidance_qa,hoa giai truoc khi kien,0.6666666666666666,0.6666666666666666,False,False,BLLD Dieu 190,,"Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 1, các điểm a, b, c, d, đ, e || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 2 || Bộ luật Tố tụng dân sự 2015 - phần liên quan lao động, Điều 32 (Những tranh chấp về lao động thuộc thẩm quyền giải quyết của), khoản 1, các điểm a, b, c, d, đ || Bộ luật Tố tụng dân sự 2015 - phần liên quan lao động, Điều 32 (Những tranh chấp về lao động thuộc thẩm quyền giải quyết của) || Bộ luật Tố tụng dân sự 2015 - phần liên quan lao động, Điều 35 (Thẩm quyền của Tòa án nhân dân cấp huyện), khoản 1, các điểm a, b, c || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 6 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 4 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 5 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 3",45_2019_QH14_Dieu_188_Khoan_1_Diem_a_b_c_d_dd_e || 45_2019_QH14_Dieu_188_Khoan_2 || BLTTDS_2015_Dieu_32_Khoan_1_Diem_a_b_c_d_dd || BLTTDS_2015_Dieu_32_Intro || BLTTDS_2015_Dieu_35_Khoan_1_Diem_a_b_c || 45_2019_QH14_Dieu_188_Khoan_6 || 45_2019_QH14_Dieu_188_Khoan_4 || 45_2019_QH14_Dieu_188_Khoan_5 || 45_2019_QH14_Dieu_188_Khoan_3
graph_augmented,termination_notice_special_work,Nganh nghe dac thu thi thoi han bao truoc khi nghi viec duoc huong dan o van ban nao?,document_guidance_qa,don phuong cham dut hop dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 7 (Thời hạn báo trước khi đơn phương chấm dứt hợp đồng lao động đối với một số ngành, nghề, công việc đặc thù) || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 1, các điểm c, d, đ, e, g || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 2, các điểm a, b, c, d",45_2019_QH14_Dieu_35_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_36_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_37_Khoan_1 || 45_2019_QH14_Dieu_37_Khoan_2 || 45_2019_QH14_Dieu_37_Khoan_3 || 45_2019_QH14_Dieu_41_Khoan_1 || ND145_2020_Dieu_7_Intro || 45_2019_QH14_Dieu_36_Khoan_3 || 45_2019_QH14_Dieu_36_Khoan_1_Diem_c_d_dd_e_g || 45_2019_QH14_Dieu_36_Khoan_2_Diem_a_b_c_d
graph_augmented,severance_detail_nd145,Thoi gian lam viec de tinh tro cap thoi viec duoc huong dan chi tiet o dau?,document_guidance_qa,tro cap thoi viec,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 46 (Trợ cấp thôi việc), khoản 1 || Bộ luật Lao động 2019, Điều 46 (Trợ cấp thôi việc), khoản 4 || Bộ luật Lao động 2019, Điều 46 (Trợ cấp thôi việc), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 8 (Trợ cầp thôi việc, trợ cấp mất việc làm), khoản 2 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 2 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 3 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 4 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 1 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1",45_2019_QH14_Dieu_46_Khoan_1 || 45_2019_QH14_Dieu_46_Khoan_4 || 45_2019_QH14_Dieu_46_Khoan_2 || ND145_2020_Dieu_8_Khoan_2 || 45_2019_QH14_Dieu_47_Khoan_2 || 45_2019_QH14_Dieu_47_Khoan_3 || 45_2019_QH14_Dieu_47_Khoan_4 || 45_2019_QH14_Dieu_47_Khoan_1 || 45_2019_QH14_Dieu_41_Khoan_1 || 45_2019_QH14_Dieu_40_Khoan_1
graph_augmented,overtime_300_hours,Truong hop nao duoc lam them den 300 gio trong mot nam?,exception_based_qa,lam them gio,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 2, các điểm a, b, c || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 3, các điểm a, b, c, d, đ || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 1 || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 4 || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 5 || Nghị định 145/2020/NĐ-CP, Điều 60 (Giới hạn số giờ làm thêm) || Nghị định 145/2020/NĐ-CP, Điều 61 (Các trường hợp được tổ chức làm thêm từ trên 200 giờ đến 300 giờ trong một năm)",45_2019_QH14_Dieu_107_Khoan_2_Diem_a_b_c || 45_2019_QH14_Dieu_107_Khoan_3_Diem_a_b_c_d_dd || 45_2019_QH14_Dieu_107_Khoan_1 || 45_2019_QH14_Dieu_107_Khoan_4 || 45_2019_QH14_Dieu_107_Khoan_5 || ND145_2020_Dieu_60_Intro || ND145_2020_Dieu_61_Intro
graph_augmented,robust_user_temp_transfer_other_job,"Cong ty noi hang it viec nen chuyen toi sang viec khac gan 3 thang, khong hoi y kien toi, vay co on khong?",paraphrased_real_user_qa,tam thoi chuyen nguoi lao dong lam cong viec khac,0.0,0.0,False,False,BLLD Dieu 29 khoan 1 | BLLD Dieu 29 khoan 2 | BLLD Dieu 29 khoan 3,,"Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 1, các điểm a, b, c, d, đ, e || Bộ luật Tố tụng dân sự 2015 - phần liên quan lao động, Điều 32 (Những tranh chấp về lao động thuộc thẩm quyền giải quyết của) || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 3 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 5 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 6 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 2 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 4 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 7, các điểm a, b",45_2019_QH14_Dieu_188_Khoan_1_Diem_a_b_c_d_dd_e || BLTTDS_2015_Dieu_32_Intro || 45_2019_QH14_Dieu_188_Khoan_3 || 45_2019_QH14_Dieu_188_Khoan_5 || 45_2019_QH14_Dieu_188_Khoan_6 || 45_2019_QH14_Dieu_188_Khoan_2 || 45_2019_QH14_Dieu_188_Khoan_4 || 45_2019_QH14_Dieu_188_Khoan_7_Diem_a_b
graph_augmented,robust_user_salary_deduction_damage,"Toi lam hong dung cu, cong ty tru luong hang thang toi gan het luong thi co duoc khong?",paraphrased_real_user_qa,khau tru tien luong va boi thuong thiet hai,0.0,0.0,False,False,BLLD Dieu 102 khoan 1 | BLLD Dieu 102 khoan 3 | BLLD Dieu 129 khoan 1,,"Nghị định 145/2020/NĐ-CP, Điều 53 (Trách nhiệm thực hiện về thành lập và hoạt động của Hội đồng tiên lương quồc gia), khoản 5 || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Bộ luật Lao động 2019, Điều 93 (Xây dựng thang lương, bảng lương và định mức lao động), khoản 3 || Bộ luật Lao động 2019, Điều 93 (Xây dựng thang lương, bảng lương và định mức lao động), khoản 1 || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Bộ luật Lao động 2019, Điều 93 (Xây dựng thang lương, bảng lương và định mức lao động), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 43 (Nội dung, hình thức người sử dựng lao động phải công khai), khoản 1, các điểm a, b, c, d, đ || Nghị định 145/2020/NĐ-CP, Mẫu số 05/PLIH || Nghị định 145/2020/NĐ-CP, Điều 41 (Tổ chức đôi thoại khi có vụ việc), khoản 1, điểm e || Bộ luật Lao động 2019, Điều 150 (Người lao động Việt Nam đi làm việc ở nước ngoài, lao động cho các tổ chức, cá nhân nước ngoài tại Việt Nam), khoản 2",ND145_2020_Dieu_53_Khoan_5 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || 45_2019_QH14_Dieu_93_Khoan_3 || 45_2019_QH14_Dieu_93_Khoan_1 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || 45_2019_QH14_Dieu_93_Khoan_2 || ND145_2020_Dieu_43_Khoan_1_Diem_a_b_c_d_dd || ND145_2020_Phu_Luc_I_Mau_05_PLI_Phan_01 || ND145_2020_Dieu_41_Khoan_1_Diem_e || 45_2019_QH14_Dieu_150_Khoan_2
graph_augmented,robust_user_late_monthly_salary,"Luong thang nay bi tre hon nua thang, cong ty co phai tra them tien cho toi khong?",paraphrased_real_user_qa,cham tra luong,0.0,0.0,False,False,BLLD Dieu 94 khoan 1 | BLLD Dieu 97 khoan 4,,"Bộ luật Lao động 2019, Điều 48 (Trách nhiệm khi chấm dứt hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 48 (Trách nhiệm khi chấm dứt hợp đồng lao động), khoản 3, các điểm a, b || Bộ luật Lao động 2019, Điều 48 (Trách nhiệm khi chấm dứt hợp đồng lao động), khoản 1, các điểm a, b, c, d || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 3 || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 2 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 2 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1",45_2019_QH14_Dieu_48_Khoan_2 || 45_2019_QH14_Dieu_48_Khoan_3_Diem_a_b || 45_2019_QH14_Dieu_48_Khoan_1_Diem_a_b_c_d || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || 45_2019_QH14_Dieu_40_Khoan_1 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || 45_2019_QH14_Dieu_40_Khoan_3 || 45_2019_QH14_Dieu_40_Khoan_2 || 45_2019_QH14_Dieu_41_Khoan_2 || 45_2019_QH14_Dieu_41_Khoan_1
graph_augmented,robust_user_wedding_paid_leave,"Toi sap ket hon, xin nghi viec rieng thi duoc huong luong may ngay?",paraphrased_real_user_qa,nghi viec rieng co huong luong,0.0,0.0,False,False,BLLD Dieu 115 khoan 1 diem a,,"Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 39 (Đơn phương chấm dứt hợp đồng lao động trái pháp luật) || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 1, các điểm a, b, c || Bộ luật Lao động 2019, Điều 44 (Phương án sử dụng lao động), khoản 1, các điểm a, b, c, d, đ || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 1",45_2019_QH14_Dieu_37_Khoan_2 || 45_2019_QH14_Dieu_37_Khoan_3 || 45_2019_QH14_Dieu_39 || 45_2019_QH14_Dieu_37_Khoan_1 || 45_2019_QH14_Dieu_40_Khoan_1 || 45_2019_QH14_Dieu_41_Khoan_1 || 45_2019_QH14_Dieu_35_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_42_Khoan_1_Diem_a_b_c || 45_2019_QH14_Dieu_44_Khoan_1_Diem_a_b_c_d_dd || 45_2019_QH14_Dieu_47_Khoan_1
graph_augmented,robust_user_pregnant_night_overtime,"Toi dang mang thai thang thu bay ma cong ty van xep ca dem va tang ca, co dung luat khong?",paraphrased_real_user_qa,bao ve thai san khi lam dem lam them,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 1, các điểm a, b, c || Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 2 || Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 3 || Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 4 || Nghị định 145/2020/NĐ-CP, Điều 55 (Tiền lương làm thêm giờ) || Nghị định 145/2020/NĐ-CP, Điều 57 (Tiền lương làm thêm giờ vào ban đêm) || Nghị định 145/2020/NĐ-CP, Điều 56 (Tiền lương làm việc vào ban đêm) || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 1, các điểm a, b",45_2019_QH14_Dieu_98_Khoan_1_Diem_a_b_c || 45_2019_QH14_Dieu_98_Khoan_2 || 45_2019_QH14_Dieu_98_Khoan_3 || 45_2019_QH14_Dieu_98_Khoan_4 || ND145_2020_Dieu_55_Intro || ND145_2020_Dieu_57_Intro || ND145_2020_Dieu_56_Intro || 45_2019_QH14_Dieu_137_Khoan_1_Diem_a_b
graph_augmented,robust_multihop_partial_year_annual_leave,Lam 7 thang trong nam thi phep nam tinh theo ti le nao va thoi gian thu viec co duoc tinh vao phep nam khong?,multi_hop_qa,nghi hang nam lam chua du 12 thang,0.0,0.0,False,False,BLLD Dieu 113 khoan 2 | ND145 Dieu 66 khoan 1 | ND145 Dieu 65 khoan 2,,"Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc), khoản 1 || Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc), khoản 2 || Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc), khoản 3 || Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc) || Bộ luật Lao động 2019, Điều 48 (Trách nhiệm khi chấm dứt hợp đồng lao động), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 3 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 4 || Bộ luật Lao động 2019, Điều 48 (Trách nhiệm khi chấm dứt hợp đồng lao động), khoản 3, các điểm a, b",45_2019_QH14_Dieu_25_Khoan_1 || 45_2019_QH14_Dieu_25_Khoan_2 || 45_2019_QH14_Dieu_25_Khoan_3 || 45_2019_QH14_Dieu_25_Intro || 45_2019_QH14_Dieu_48_Khoan_2 || ND145_2020_Dieu_25_Khoan_1 || ND145_2020_Dieu_25_Khoan_2 || ND145_2020_Dieu_25_Khoan_3 || ND145_2020_Dieu_25_Khoan_4 || 45_2019_QH14_Dieu_48_Khoan_3_Diem_a_b
